gen,hv_mean,hv_std
61,0.10605,0.16706746890602808
62,0.10605,0.16706746890602808
63,0.10605,0.16706746890602808
64,0.10605,0.16706746890602808
65,0.10769999999999999,0.169053275626354
66,0.10769999999999999,0.169053275626354
67,0.10769999999999999,0.169053275626354
68,0.10769999999999999,0.169053275626354
69,0.10769999999999999,0.169053275626354
70,0.11178333333333335,0.17613094954859265
71,0.11178333333333335,0.17613094954859265
72,0.11178333333333335,0.17613094954859265
73,0.11178333333333335,0.17613094954859265
74,0.11178333333333335,0.17613094954859265
75,0.11426666666666667,0.17959921739497886
76,0.11426666666666667,0.17959921739497886
77,0.11426666666666667,0.17959921739497886
78,0.11426666666666667,0.17959921739497886
79,0.11426666666666667,0.17959921739497886
80,0.11578333333333334,0.181871597715409
81,0.11578333333333334,0.181871597715409
82,0.11578333333333334,0.181871597715409
83,0.11578333333333334,0.181871597715409
84,0.11578333333333334,0.181871597715409
85,0.11606666666666668,0.1821519390203928
86,0.11606666666666668,0.1821519390203928
87,0.11606666666666668,0.1821519390203928
88,0.11606666666666668,0.1821519390203928
89,0.11606666666666668,0.1821519390203928
90,0.11730000000000002,0.18343866368171496
91,0.11730000000000002,0.18343866368171496
92,0.11730000000000002,0.18343866368171496
93,0.11730000000000002,0.18343866368171496
94,0.11730000000000002,0.18343866368171496
95,0.1182,0.1844965943678456
96,0.1182,0.1844965943678456
97,0.1182,0.1844965943678456
98,0.1182,0.1844965943678456
99,0.1182,0.1844965943678456
100,0.11993333333333332,0.1885545338150802
101,0.11993333333333332,0.1885545338150802
102,0.11993333333333332,0.1885545338150802
103,0.11993333333333332,0.1885545338150802
104,0.11993333333333332,0.1885545338150802
105,0.1209833333333333,0.1899852399237606
106,0.1209833333333333,0.1899852399237606
107,0.1209833333333333,0.1899852399237606
108,0.1209833333333333,0.1899852399237606
109,0.1209833333333333,0.1899852399237606
110,0.12173333333333333,0.19041851859055675
111,0.12173333333333333,0.19041851859055675
112,0.12173333333333333,0.19041851859055675
113,0.12173333333333333,0.19041851859055675
114,0.12173333333333333,0.19041851859055675
115,0.12234999999999999,0.1911706981556884
116,0.12234999999999999,0.1911706981556884
117,0.12234999999999999,0.1911706981556884
118,0.12234999999999999,0.1911706981556884
119,0.12234999999999999,0.1911706981556884
120,0.12273333333333333,0.1914218610527253
121,0.12273333333333333,0.1914218610527253
122,0.12273333333333333,0.1914218610527253
123,0.12273333333333333,0.1914218610527253
124,0.12273333333333333,0.1914218610527253
125,0.12361666666666667,0.19265719483637828
126,0.12361666666666667,0.19265719483637828
127,0.12361666666666667,0.19265719483637828
128,0.12361666666666667,0.19265719483637828
129,0.12361666666666667,0.19265719483637828
130,0.12413333333333335,0.19352544765195326
131,0.12413333333333335,0.19352544765195326
132,0.12413333333333335,0.19352544765195326
133,0.12413333333333335,0.19352544765195326
134,0.12413333333333335,0.19352544765195326
135,0.12453333333333334,0.1938653283997826
136,0.12453333333333334,0.1938653283997826
137,0.12453333333333334,0.1938653283997826
138,0.12453333333333334,0.1938653283997826
139,0.12453333333333334,0.1938653283997826
140,0.12491666666666669,0.19430783494811069
141,0.12491666666666669,0.19430783494811069
142,0.12491666666666669,0.19430783494811069
143,0.12491666666666669,0.19430783494811069
144,0.12491666666666669,0.19430783494811069
145,0.12538333333333332,0.19510811888682533
146,0.12538333333333332,0.19510811888682533
147,0.12538333333333332,0.19510811888682533
148,0.12538333333333332,0.19510811888682533
149,0.12538333333333332,0.19510811888682533
150,0.12613333333333335,0.19681454609747612
151,0.12613333333333335,0.19681454609747612
152,0.12613333333333335,0.19681454609747612
153,0.12613333333333335,0.19681454609747612
154,0.12613333333333335,0.19681454609747612
155,0.12710000000000002,0.19779132100945848
156,0.12710000000000002,0.19779132100945848
157,0.12710000000000002,0.19779132100945848
158,0.12710000000000002,0.19779132100945848
159,0.12710000000000002,0.19779132100945848
