case_id,scenario,point_id,total_cost_usd,quantity_weighted_mean_delivery_time_h,source_seeds
D1,uswc_compound_50pct_delay_120h,7,33605185.083769806,729.810330751229,20260919
D1,uswc_compound_50pct_delay_120h,8,33671672.85724151,729.7909546699639,20260919
D1,uswc_compound_50pct_delay_120h,9,33671884.15443209,729.784704209731,20260919
D1,uswc_compound_50pct_delay_120h,10,34387452.619397536,729.6530279064089,20260926
D1,uswc_compound_50pct_delay_120h,11,34544398.48544632,729.5075494611411,20260935
D1,uswc_compound_50pct_delay_120h,12,34708135.07019053,729.3944667770301,20260928
D1,uswc_compound_50pct_delay_120h,13,34852197.78130937,729.3499447153807,20260928
D1,uswc_compound_50pct_delay_120h,14,34896429.444976896,729.3499233806967,20260916
D1,uswc_compound_50pct_delay_120h,15,34898335.31902029,729.3226346399099,20260916
D1,uswc_compound_50pct_delay_120h,16,34900463.27664426,729.2831409297937,20260916
D1,uswc_compound_50pct_delay_120h,17,34910257.28693447,729.2794098663717,20260916
D1,uswc_compound_50pct_delay_120h,18,34927528.48837199,729.2261207702193,20260916
D1,uswc_compound_50pct_delay_120h,19,34963182.2409101,729.1992312267142,20260916
D1,uswc_compound_50pct_delay_120h,20,34966898.40843785,729.1038159960406,20260916
D1,uswc_compound_50pct_delay_120h,21,34983770.55439072,729.0373706699734,20260916
D1,uswc_departure_delay_120h,1,33483711.809694815,730.5681895973376,20260919
D1,uswc_departure_delay_120h,2,33521763.65561166,730.371123311126,20260919
D1,uswc_departure_delay_120h,3,33525902.518509015,730.3180612662015,20260919
D1,uswc_departure_delay_120h,4,33541715.37219477,730.1220970230213,20260919
D1,uswc_departure_delay_120h,5,33541796.839467213,729.9420307796221,20260919
D1,uswc_departure_delay_120h,6,33599172.7048417,729.9189306194028,20260919
D1,uswc_departure_delay_120h,7,33605185.083769806,729.810330751229,20260919
D1,uswc_departure_delay_120h,8,33671672.85724151,729.7909546699639,20260919
D1,uswc_departure_delay_120h,9,33671884.15443209,729.784704209731,20260919
D1,uswc_departure_delay_120h,10,34387452.619397536,729.6530279064089,20260926
D1,uswc_departure_delay_120h,11,34544398.48544632,729.5075494611411,20260935
D1,uswc_departure_delay_120h,12,34708135.07019053,729.3944667770301,20260928
D1,uswc_departure_delay_120h,13,34852197.78130937,729.3499447153807,20260928
D1,uswc_departure_delay_120h,14,34896429.444976896,729.3499233806967,20260916
D1,uswc_departure_delay_120h,15,34898335.31902029,729.3226346399099,20260916
D1,uswc_departure_delay_120h,16,34900463.27664426,729.2831409297937,20260916
D1,uswc_departure_delay_120h,17,34910257.28693447,729.2794098663717,20260916
D1,uswc_departure_delay_120h,18,34927528.48837199,729.2261207702193,20260916
D1,uswc_departure_delay_120h,19,34963182.2409101,729.1992312267142,20260916
D1,uswc_departure_delay_120h,20,34966898.40843785,729.1038159960406,20260916
D1,uswc_departure_delay_120h,21,34983770.55439072,729.0373706699734,20260916
D1,uswc_departure_delay_168h,1,43838008.709175274,773.4362101839644,20260922
D1,uswc_departure_delay_168h,2,43839247.676998325,772.4588975384577,20260922
D1,uswc_departure_delay_168h,3,43920359.41950296,772.3682833668538,20260926
D1,uswc_departure_delay_168h,4,43929608.650971,772.3441013823979,20260926
D1,uswc_departure_delay_168h,5,43975225.02248672,772.3242327561844,20260926
D1,uswc_departure_delay_168h,6,44134143.63202078,772.3214864973327,20260907
D1,uswc_departure_delay_96h,1,29756610.416316744,705.9821186121427,20260921
D1,uswc_departure_delay_96h,2,29817352.36298414,705.7324507239932,20260921
D1,uswc_departure_delay_96h,3,29864418.597093575,705.267855090387,20260921
D1,uswc_departure_delay_96h,4,29925454.53703694,705.103248759007,20260921
D1,uswc_departure_delay_96h,5,29971376.680163577,704.9695849768417,20260921
D1,uswc_departure_delay_96h,6,29983507.867779765,704.9279131522486,20260921
D1,uswc_departure_delay_96h,7,29993560.8411447,704.4949704873029,20260921
D1,uswc_departure_delay_96h,8,29997246.600127164,704.419668664886,20260921
D1,uswc_departure_delay_96h,9,30072905.873407304,704.2587874800732,20260921
D1,uswc_departure_delay_96h,10,30078405.571134277,703.9688532500286,20260921
D1,uswc_departure_delay_96h,11,30092355.66011196,703.9651119162799,20260921
D1,uswc_departure_delay_96h,12,30093287.223124947,703.2080461918492,20260921
D1,uswc_departure_delay_96h,13,30229633.756143946,702.9451490357986,20260921
D1,uswc_departure_delay_96h,14,30320003.000626124,702.9346741303027,20260921
D1,uswc_departure_delay_96h,15,30592428.647805657,702.8482832438597,20260907
D1,uswc_departure_delay_96h,16,30639060.830391344,702.7421911835919,20260919
D1,uswc_departure_delay_96h,17,30658642.65706111,702.4086372904892,20260907
D1,uswc_port_capacity_60pct,1,24842445.19812098,660.4667559181308,20260906
D1,uswc_port_capacity_60pct,2,24848650.87177561,660.0019607945736,20260906
D1,uswc_port_capacity_60pct,3,24883568.201326527,658.6343352527729,20260906
D1,uswc_port_capacity_60pct,4,24888497.304555107,653.2299622158317,20260906
D1,uswc_port_capacity_60pct,5,24952312.852573715,653.0169489543077,20260906
D1,uswc_port_capacity_60pct,6,24988661.712288722,651.8252915182069,20260906
D1,uswc_port_capacity_60pct,7,24991747.13976925,645.9965684636559,20260933
D1,uswc_port_capacity_60pct,8,25028287.21622129,644.8335193741771,20260933
D1,uswc_port_capacity_60pct,9,25048873.27515599,644.8199169996886,20260912
D1,uswc_port_capacity_60pct,10,25083990.32470401,643.53200471711,20260933
D1,uswc_port_capacity_60pct,11,25097046.095145185,643.1089820687554,20260933
D1,uswc_port_capacity_60pct,12,25115504.399038486,643.1049599181868,20260933
D1,uswc_port_capacity_60pct,13,25122852.1438238,642.6989135800104,20260933
D1,uswc_port_capacity_60pct,14,25181676.080055457,641.7998359065786,20260933
D1,uswc_port_capacity_60pct,15,25200990.850776207,640.8212308274399,20260933
D1,uswc_port_capacity_60pct,16,25218340.42516321,640.2825532441235,20260933
D1,uswc_port_capacity_60pct,17,25242397.456667326,640.063866298762,20260933
D1,uswc_port_capacity_60pct,18,25290938.938284744,639.5695969190527,20260933
D1,uswc_port_capacity_60pct,19,25291869.073707063,639.1911830506035,20260933
D1,uswc_port_capacity_60pct,20,25301104.914711636,639.0758082369748,20260912
D1,uswc_port_capacity_60pct,21,25309246.949847087,639.0692739689953,20260912
D1,uswc_port_capacity_60pct,22,25329383.449443374,638.359185499587,20260933
D1,uswc_port_capacity_60pct,23,25341866.87954392,638.1530404056388,20260933
D1,uswc_port_capacity_60pct,24,25360507.822598338,637.8054151973942,20260933
D1,uswc_port_capacity_60pct,25,25375356.673603307,637.6064133311,20260933
D1,uswc_port_capacity_60pct,26,25376881.602475684,637.3258004788631,20260934
D1,uswc_port_capacity_60pct,27,25377304.751914307,637.2860434339077,20260933
D1,uswc_port_capacity_60pct,28,25402836.942218564,637.1271309371087,20260933
D1,uswc_port_capacity_60pct,29,25404640.826952104,636.6483152228741,20260907
D1,uswc_port_capacity_60pct,30,25443269.475482233,636.4097575162091,20260907
D1,uswc_port_capacity_60pct,31,25448806.5623939,636.0540995663524,20260933
D1,uswc_port_capacity_60pct,32,25469214.390764765,635.7549496249206,20260907
D1,uswc_port_capacity_60pct,33,25480803.814207222,635.1906177444631,20260907
D1,uswc_port_capacity_60pct,34,25484461.21550167,635.131523678752,20260907
D1,uswc_port_capacity_60pct,35,25512843.122262914,634.6950923627983,20260933
D1,uswc_port_capacity_60pct,36,25524141.43687709,634.4716657631193,20260933
D1,uswc_port_capacity_60pct,37,25525930.332462247,633.8656688513087,20260916
D1,uswc_port_capacity_60pct,38,25562225.59781579,633.5803254277316,20260916
D1,uswc_port_capacity_60pct,39,25584546.941208784,633.433237546549,20260907
D1,uswc_port_capacity_60pct,40,25592031.85270877,633.1357233388409,20260907
D1,uswc_port_capacity_60pct,41,25616257.10565553,632.9284765427464,20260907
D1,uswc_port_capacity_60pct,42,25635457.46491291,632.7589286081562,20260907
D1,uswc_port_capacity_60pct,43,25666556.1335975,632.5057253269708,20260907
D1,uswc_port_capacity_60pct,44,25674032.7285975,632.493006855551,20260927
D1,uswc_port_capacity_60pct,45,25682740.987389944,631.9167118358562,20260927
D1,uswc_port_capacity_60pct,46,25715036.984856106,631.8357452913491,20260933
D1,uswc_port_capacity_60pct,47,25758042.6122075,631.5272698646252,20260927
D1,uswc_port_capacity_60pct,48,25800068.060502864,631.2270269228377,20260927
D1,uswc_port_capacity_60pct,49,25812612.343015444,631.186228434653,20260907
D1,uswc_port_capacity_60pct,50,25865345.449273285,631.0002529222829,20260927
D1,uswc_port_capacity_60pct,51,25922369.317858078,630.9737470083256,20260927
D1,uswc_port_capacity_60pct,52,25934130.095476545,630.8273056582154,20260907
D1,uswc_port_capacity_60pct,53,25970565.96909262,630.7084000063626,20260907
D1,uswc_port_capacity_60pct,54,25982153.398926117,630.2107268137667,20260907
D1,uswc_port_capacity_60pct,55,26084913.59006167,630.1628258336882,20260907
D1,uswc_port_capacity_60pct,56,26085855.686938513,629.7941506233988,20260907
D1,uswc_port_capacity_60pct,57,26208852.973372478,629.3918381784628,20260907
D1,uswc_port_capacity_60pct,58,26223118.294461194,629.2416939364463,20260907
D1,uswc_port_capacity_60pct,59,26416066.68262373,629.0179295645347,20260907
D1,uswc_port_capacity_60pct,60,26417651.254957624,628.9480922526515,20260907
D1,uswc_port_capacity_60pct,61,26437142.357669055,628.5321042579693,20260907
D1,uswc_port_capacity_60pct,62,26565623.819685135,628.4716537347729,20260907
D1,uswc_port_capacity_60pct,63,26590218.398032457,628.2200300395931,20260907
D1,uswc_port_capacity_60pct,64,26740655.41888917,628.042684267543,20260907
D1,uswc_port_capacity_60pct,65,26743996.148275495,628.0289892758324,20260907
D1,uswc_port_capacity_60pct,66,26824136.080369752,627.7388736229985,20260907
D1,uswc_port_capacity_60pct,67,26941123.052318335,627.3781517710765,20260907
D1,uswc_port_capacity_65pct,1,24842445.19812098,660.4667559181308,20260906
D1,uswc_port_capacity_65pct,2,24848650.87177561,660.0019607945736,20260906
D1,uswc_port_capacity_65pct,3,24883568.201326527,658.6343352527729,20260906
D1,uswc_port_capacity_65pct,4,24888497.304555107,653.2299622158317,20260906
D1,uswc_port_capacity_65pct,5,24952312.852573715,653.0169489543077,20260906
D1,uswc_port_capacity_65pct,6,24988661.712288722,651.8252915182069,20260906
D1,uswc_port_capacity_65pct,7,25015801.614312228,651.7410650440858,20260906
D1,uswc_port_capacity_65pct,8,25027305.75699999,648.6471827837831,20260906
D1,uswc_port_capacity_65pct,9,25048405.284625843,647.9674761935964,20260906
D1,uswc_port_capacity_65pct,10,25145924.420690563,647.4400488001354,20260906
D1,uswc_port_capacity_65pct,11,25150426.31195558,646.7272102563984,20260906
D1,uswc_port_capacity_65pct,12,25154848.34343224,646.6180078702163,20260906
D1,uswc_port_capacity_65pct,13,25177392.60003796,645.9118055369357,20260933
D1,uswc_port_capacity_65pct,14,25183901.81765151,644.1530559632971,20260923
D1,uswc_port_capacity_65pct,15,25195300.396754384,644.1155008779716,20260923
D1,uswc_port_capacity_65pct,16,25213844.15011067,643.8694508795252,20260933
D1,uswc_port_capacity_65pct,17,25221481.169953357,642.4337207184383,20260932
D1,uswc_port_capacity_65pct,18,25245563.86645435,640.9869864564172,20260912
D1,uswc_port_capacity_65pct,19,25296118.36958161,638.6596958843554,20260912
D1,uswc_port_capacity_65pct,20,25313310.103698507,638.1804410406907,20260932
D1,uswc_port_capacity_65pct,21,25373170.16865519,637.603351320569,20260912
D1,uswc_port_capacity_65pct,22,25381113.971172906,637.462174937037,20260932
D1,uswc_port_capacity_65pct,23,25412277.976145215,637.3194423787354,20260932
D1,uswc_port_capacity_65pct,24,25412396.694947865,637.3121527390931,20260912
D1,uswc_port_capacity_65pct,25,25412552.53586355,636.2742574455212,20260932
D1,uswc_port_capacity_65pct,26,25477489.42523127,636.0770864938119,20260912
D1,uswc_port_capacity_65pct,27,25487990.91266626,635.4987189178859,20260932
D1,uswc_port_capacity_65pct,28,25511794.069225244,635.385771678844,20260912
D1,uswc_port_capacity_65pct,29,25512405.61914239,635.1958254120451,20260912
D1,uswc_port_capacity_65pct,30,25520009.66088834,635.0912322279218,20260912
D1,uswc_port_capacity_65pct,31,25521968.794384547,635.0789855482134,20260910
D1,uswc_port_capacity_65pct,32,25530175.039977346,634.3162187577074,20260912
D1,uswc_port_capacity_65pct,33,25534679.101430047,634.2467667372729,20260912
D1,uswc_port_capacity_65pct,34,25571105.24786311,634.0019876096361,20260932
D1,uswc_port_capacity_65pct,35,25588168.39353081,633.7394485510819,20260932
D1,uswc_port_capacity_65pct,36,25589599.156443063,633.6585786905,20260912
D1,uswc_port_capacity_65pct,37,25603710.112623878,633.3295496895223,20260910
D1,uswc_port_capacity_65pct,38,25609458.426372945,633.3043999255896,20260910
D1,uswc_port_capacity_65pct,39,25630303.21725872,633.1538114376112,20260932
D1,uswc_port_capacity_65pct,40,25632437.050621632,633.1062400407546,20260912
D1,uswc_port_capacity_65pct,41,25637883.522405136,632.4363962140179,20260912
D1,uswc_port_capacity_65pct,42,25653086.597225145,632.1576047747174,20260910
D1,uswc_port_capacity_65pct,43,25675718.849439524,632.0879862754182,20260910
D1,uswc_port_capacity_65pct,44,25690957.30946771,631.1828970683052,20260912
D1,uswc_port_capacity_65pct,45,25702106.96553333,631.1226613497582,20260912
D1,uswc_port_capacity_65pct,46,25721284.12020118,630.8132637265082,20260932
D1,uswc_port_capacity_65pct,47,25742052.779472794,630.2527356495924,20260912
D1,uswc_port_capacity_65pct,48,25778400.4759254,630.2508449581501,20260910
D1,uswc_port_capacity_65pct,49,25781620.233055748,630.1124616298766,20260912
D1,uswc_port_capacity_65pct,50,25782069.58653237,629.0165537528575,20260932
D1,uswc_port_capacity_65pct,51,25784411.552524347,628.929771282216,20260932
D1,uswc_port_capacity_65pct,52,25840965.873912174,628.9032682672056,20260919
D1,uswc_port_capacity_65pct,53,25850159.04732197,628.6040771836915,20260932
D1,uswc_port_capacity_65pct,54,25874523.312749244,627.7748981606636,20260927
D1,uswc_port_capacity_65pct,55,25887881.881216742,627.5799754051783,20260912
D1,uswc_port_capacity_65pct,56,25922181.95602205,627.4141914115143,20260910
D1,uswc_port_capacity_65pct,57,25951189.336563617,627.2972012656672,20260919
D1,uswc_port_capacity_65pct,58,25960866.49781286,626.6386531203631,20260910
D1,uswc_port_capacity_65pct,59,25966712.930857,626.4500721604938,20260927
D1,uswc_port_capacity_65pct,60,25978071.889775064,626.0830615249329,20260932
D1,uswc_port_capacity_65pct,61,25990801.67698908,626.023048413668,20260910
D1,uswc_port_capacity_65pct,62,26019223.852726024,626.0154148949497,20260919
D1,uswc_port_capacity_65pct,63,26030883.03599652,625.8666923794202,20260927
D1,uswc_port_capacity_65pct,64,26038215.033446256,625.3269231988893,20260919
D1,uswc_port_capacity_65pct,65,26041528.754809827,625.1327766265262,20260927
D1,uswc_port_capacity_65pct,66,26069689.0382716,624.8287036472244,20260919
D1,uswc_port_capacity_65pct,67,26089934.44826299,624.2755583892239,20260919
D1,uswc_port_capacity_65pct,68,26128231.14377763,624.1229738562364,20260919
D1,uswc_port_capacity_65pct,69,26145274.003921166,623.9719454874798,20260919
D1,uswc_port_capacity_65pct,70,26157504.090159833,623.6973207733982,20260919
D1,uswc_port_capacity_65pct,71,26194161.41531411,623.6926126281004,20260919
D1,uswc_port_capacity_65pct,72,26222654.96911266,623.5376622901315,20260921
D1,uswc_port_capacity_65pct,73,26228102.80663373,623.4472537071432,20260919
D1,uswc_port_capacity_65pct,74,26275446.13559823,623.3881713474731,20260919
D1,uswc_port_capacity_65pct,75,26285720.793892525,623.3642133645747,20260910
D1,uswc_port_capacity_65pct,76,26290366.048575144,623.2675500767639,20260910
D1,uswc_port_capacity_65pct,77,26304899.462862115,623.2070864915058,20260919
D1,uswc_port_capacity_65pct,78,26328508.602569595,622.6357274844844,20260919
D1,uswc_port_capacity_65pct,79,26365624.679902297,622.6342290420982,20260921
D1,uswc_port_capacity_65pct,80,26421373.163505908,622.3899122703308,20260919
D1,uswc_port_capacity_65pct,81,26487821.933424328,622.2041503731351,20260919
D1,uswc_port_capacity_65pct,82,26542378.92715992,622.1242025106611,20260919
D1,uswc_port_capacity_65pct,83,26621557.687039107,622.101325260499,20260921
D1,uswc_port_capacity_65pct,84,26643326.362105362,621.5236945325154,20260919
D1,uswc_port_capacity_65pct,85,26658770.275879696,621.4117898033392,20260919
D1,uswc_port_capacity_65pct,86,26673135.04864244,621.3652811230788,20260919
D1,uswc_port_capacity_70pct,1,24842445.19812098,660.4667559181308,20260906
D1,uswc_port_capacity_70pct,2,24848650.87177561,660.0019607945736,20260906
D1,uswc_port_capacity_70pct,3,24883568.201326527,658.6343352527729,20260906
D1,uswc_port_capacity_70pct,4,24888497.304555107,653.2299622158317,20260906
D1,uswc_port_capacity_70pct,5,24952312.852573715,653.0169489543077,20260906
D1,uswc_port_capacity_70pct,6,24988661.712288722,651.8252915182069,20260906
D1,uswc_port_capacity_70pct,7,25015801.614312228,651.7410650440858,20260906
D1,uswc_port_capacity_70pct,8,25027305.75699999,648.6471827837831,20260906
D1,uswc_port_capacity_70pct,9,25048405.284625843,647.9674761935964,20260906
D1,uswc_port_capacity_70pct,10,25145924.420690563,647.4400488001354,20260906
D1,uswc_port_capacity_70pct,11,25150426.31195558,646.7272102563984,20260906
D1,uswc_port_capacity_70pct,12,25154848.34343224,646.6180078702163,20260906
D1,uswc_port_capacity_70pct,13,25177392.60003796,645.9118055369357,20260933
D1,uswc_port_capacity_70pct,14,25183901.81765151,644.1530559632971,20260923
D1,uswc_port_capacity_70pct,15,25195300.396754384,644.1155008779716,20260923
D1,uswc_port_capacity_70pct,16,25213844.15011067,643.8694508795252,20260933
D1,uswc_port_capacity_70pct,17,25221481.169953357,642.4337207184383,20260932
D1,uswc_port_capacity_70pct,18,25245563.86645435,640.9869864564172,20260912
D1,uswc_port_capacity_70pct,19,25296118.36958161,638.6596958843554,20260912
D1,uswc_port_capacity_70pct,20,25313310.103698507,638.1804410406907,20260932
D1,uswc_port_capacity_70pct,21,25373170.16865519,637.603351320569,20260912
D1,uswc_port_capacity_70pct,22,25381113.971172906,637.462174937037,20260932
D1,uswc_port_capacity_70pct,23,25412277.976145215,637.3194423787354,20260932
D1,uswc_port_capacity_70pct,24,25412396.694947865,637.3121527390931,20260912
D1,uswc_port_capacity_70pct,25,25412552.53586355,636.2742574455212,20260932
D1,uswc_port_capacity_70pct,26,25477489.42523127,636.0770864938119,20260912
D1,uswc_port_capacity_70pct,27,25487990.91266626,635.4987189178859,20260932
D1,uswc_port_capacity_70pct,28,25511794.069225244,635.385771678844,20260912
D1,uswc_port_capacity_70pct,29,25512405.61914239,635.1958254120451,20260912
D1,uswc_port_capacity_70pct,30,25520009.66088834,635.0912322279218,20260912
D1,uswc_port_capacity_70pct,31,25530175.039977346,634.3162187577074,20260912
D1,uswc_port_capacity_70pct,32,25534679.101430047,634.2467667372729,20260912
D1,uswc_port_capacity_70pct,33,25571105.24786311,634.0019876096361,20260932
D1,uswc_port_capacity_70pct,34,25588168.39353081,633.7394485510819,20260932
D1,uswc_port_capacity_70pct,35,25589599.156443063,633.6585786905,20260912
D1,uswc_port_capacity_70pct,36,25606115.69696911,633.477243524744,20260912
D1,uswc_port_capacity_70pct,37,25608682.029926307,633.3881903918789,20260912
D1,uswc_port_capacity_70pct,38,25619704.380212445,633.305472433005,20260927
D1,uswc_port_capacity_70pct,39,25630303.21725872,633.1538114376112,20260932
D1,uswc_port_capacity_70pct,40,25632437.050621632,633.1062400407546,20260912
D1,uswc_port_capacity_70pct,41,25637883.522405136,632.4363962140179,20260912
D1,uswc_port_capacity_70pct,42,25663193.9963302,632.3481515333553,20260932
D1,uswc_port_capacity_70pct,43,25689245.819080215,632.1039281575665,20260932
D1,uswc_port_capacity_70pct,44,25690957.30946771,631.1828970683052,20260912
D1,uswc_port_capacity_70pct,45,25702106.96553333,631.1226613497582,20260912
D1,uswc_port_capacity_70pct,46,25721284.12020118,630.8132637265082,20260932
D1,uswc_port_capacity_70pct,47,25742052.779472794,630.2527356495924,20260912
D1,uswc_port_capacity_70pct,48,25781620.233055748,630.1124616298766,20260912
D1,uswc_port_capacity_70pct,49,25782069.58653237,629.0165537528575,20260932
D1,uswc_port_capacity_70pct,50,25784411.552524347,628.929771282216,20260932
D1,uswc_port_capacity_70pct,51,25850159.04732197,628.6040771836915,20260932
D1,uswc_port_capacity_70pct,52,25874523.312749244,627.7748981606636,20260927
D1,uswc_port_capacity_70pct,53,25887881.881216742,627.5799754051783,20260912
D1,uswc_port_capacity_70pct,54,25947772.611799456,627.1956124114544,20260919
D1,uswc_port_capacity_70pct,55,25960495.03648061,627.1248792493246,20260919
D1,uswc_port_capacity_70pct,56,25960787.670548104,626.3455665972414,20260919
D1,uswc_port_capacity_70pct,57,25978071.889775064,626.0830615249329,20260932
D1,uswc_port_capacity_70pct,58,26012100.002830815,625.5983008306623,20260919
D1,uswc_port_capacity_70pct,59,26035957.91802891,625.3908509426325,20260919
D1,uswc_port_capacity_70pct,60,26041528.754809827,625.1327766265262,20260927
D1,uswc_port_capacity_70pct,61,26047000.380012766,624.6409284071755,20260919
D1,uswc_port_capacity_70pct,62,26078454.04174026,624.6269236616813,20260919
D1,uswc_port_capacity_70pct,63,26088108.51695721,624.3071479515643,20260919
D1,uswc_port_capacity_70pct,64,26106149.48305315,624.1270090013602,20260919
D1,uswc_port_capacity_70pct,65,26141080.43551318,623.4929835591001,20260919
D1,uswc_port_capacity_70pct,66,26166187.815320842,622.7309224621099,20260919
D1,uswc_port_capacity_70pct,67,26181550.811070465,622.6004955759352,20260919
D1,uswc_port_capacity_70pct,68,26207714.111823913,622.1477503571793,20260919
D1,uswc_port_capacity_70pct,69,26230472.702329084,622.1421780482056,20260919
D1,uswc_port_capacity_70pct,70,26233073.149938818,621.8821146802418,20260919
D1,uswc_port_capacity_70pct,71,26286310.200127587,620.976794992271,20260919
D1,uswc_port_capacity_70pct,72,26309731.3301426,620.748467188563,20260919
D1,uswc_port_capacity_70pct,73,26389990.185705308,620.6939774268258,20260925
D1,uswc_port_capacity_70pct,74,26398415.777893074,620.4481500402061,20260925
D1,uswc_port_capacity_70pct,75,26412051.673197955,619.9291129020464,20260925
D1,uswc_port_capacity_70pct,76,26469059.059917103,619.6854423631269,20260915
D1,uswc_port_capacity_70pct,77,26478502.06672025,619.3641697795872,20260915
D1,uswc_port_capacity_70pct,78,26530623.826993868,619.3612708983297,20260915
D1,uswc_port_capacity_70pct,79,26544322.097125288,618.1737686731917,20260915
D1,uswc_port_capacity_70pct,80,26571173.55595367,617.897496926095,20260915
D1,uswc_port_capacity_70pct,81,26591906.179263618,617.5779448683761,20260915
D1,uswc_port_capacity_70pct,82,26653399.489870492,617.1121999235975,20260915
D1,uswc_port_capacity_70pct,83,26720476.696201835,616.6216548441273,20260915
D1,uswc_port_capacity_70pct,84,26772109.384655178,615.6406286172274,20260915
D2,la_lb_departure_delay_72h,1,26193186.405517682,696.0394920496793,20260907
D2,la_lb_departure_delay_72h,2,26219311.11050312,693.577726725324,20260925
D2,la_lb_departure_delay_72h,3,26243401.91548724,693.0262773990654,20260925
D2,la_lb_departure_delay_72h,4,26249157.54620732,692.6297423731229,20260925
D2,la_lb_departure_delay_72h,5,26283948.67422818,692.2842062774158,20260925
D2,la_lb_departure_delay_72h,6,26312211.190222275,691.5924181924561,20260925
D2,la_lb_departure_delay_72h,7,26315825.864836726,690.8947146159164,20260925
D2,la_lb_departure_delay_72h,8,26362333.138037488,690.5953994398543,20260925
D2,la_lb_departure_delay_72h,9,26363583.462240033,690.5827520614243,20260925
D2,la_lb_departure_delay_72h,10,26404474.63647735,690.1346291161184,20260925
D2,la_lb_departure_delay_72h,11,26417864.459463336,689.5249134080913,20260925
D2,la_lb_departure_delay_72h,12,26429663.964803856,689.2145109606939,20260925
D2,la_lb_departure_delay_72h,13,26451777.168515734,688.1457019288432,20260925
D2,la_lb_departure_delay_72h,14,26499055.945725676,687.9872453871446,20260925
D2,la_lb_departure_delay_72h,15,26559488.160131287,687.6886669677899,20260925
D2,la_lb_departure_delay_72h,16,26576370.805258572,687.4523861956434,20260925
D2,la_lb_departure_delay_72h,17,26589908.771924853,687.106049071068,20260925
D2,la_lb_departure_delay_72h,18,26602643.500852585,686.7192328970232,20260925
D2,la_lb_departure_delay_72h,19,26676689.931942362,686.6517262738713,20260925
D2,la_lb_departure_delay_72h,20,26681685.752154075,686.5404518590688,20260924
D2,la_lb_departure_delay_72h,21,26699384.92949077,685.9296995034157,20260924
D2,la_lb_departure_delay_72h,22,26732460.624765746,685.0589716544471,20260924
D2,la_lb_departure_delay_72h,23,26797021.49303412,683.3969052667484,20260924
D2,la_lb_departure_delay_72h,24,26849200.798429526,683.3514168049978,20260924
D2,la_lb_departure_delay_72h,25,26869105.0210783,682.4650345696159,20260924
D2,la_lb_departure_delay_72h,26,26927012.385036178,681.7687952948083,20260924
D2,la_lb_departure_delay_72h,27,26972936.80197861,681.6393474549033,20260924
D2,la_lb_departure_delay_72h,28,27005479.658158544,681.5428484134063,20260924
D2,la_lb_departure_delay_72h,29,27013108.515479866,681.2141889735354,20260924
D2,la_lb_departure_delay_72h,30,27016785.42879884,681.2051853176798,20260924
D2,la_lb_departure_delay_72h,31,27034993.938169453,681.1184168083373,20260924
D2,la_lb_departure_delay_72h,32,27046118.30373851,680.7906976839231,20260924
D2,la_lb_departure_delay_72h,33,27133433.392807927,680.643162612963,20260924
D2,la_lb_departure_delay_72h,34,27135361.47628726,679.7646526731279,20260924
D2,la_lb_departure_delay_72h,35,27208752.521720603,679.4651730218019,20260924
D2,la_lb_departure_delay_72h,36,27222813.902202018,679.3187222794382,20260924
D2,la_lb_departure_delay_72h,37,27303768.316996966,678.8525055381284,20260924
D2,la_lb_departure_delay_72h,38,27837091.253344793,678.7627986013782,20260919
D2,la_lb_port_capacity_50pct,1,25083981.66200837,662.1499728106782,20260920
D2,la_lb_port_capacity_50pct,2,25091296.82807752,661.5212711992419,20260908
D2,la_lb_port_capacity_50pct,3,25114237.960768137,660.291799067262,20260914
D2,la_lb_port_capacity_50pct,4,25223114.670534134,659.9459584278849,20260916
D2,la_lb_port_capacity_50pct,5,25223710.265411545,659.9083408727757,20260916
D2,la_lb_port_capacity_50pct,6,25288864.713639196,659.3547613321128,20260914
D2,la_lb_port_capacity_50pct,7,25293335.407578185,659.0359977411102,20260908
D2,la_lb_port_capacity_50pct,8,25305566.01449997,658.7048724104039,20260908
D2,la_lb_port_capacity_50pct,9,25331760.608079854,658.6470417884124,20260908
D2,la_lb_port_capacity_50pct,10,25396836.869007252,657.0390376227274,20260914
D2,la_lb_port_capacity_50pct,11,25465369.025513604,656.5554128495245,20260908
D2,la_lb_port_capacity_50pct,12,25501427.744421072,656.4517335704896,20260914
D2,la_lb_port_capacity_50pct,13,25550656.16371608,656.3625621216866,20260916
D2,la_lb_port_capacity_50pct,14,25558168.497252427,655.2806969079562,20260909
D2,la_lb_port_capacity_50pct,15,25615206.35546889,655.1552285881336,20260922
D2,la_lb_port_capacity_50pct,16,25638616.640330177,655.0067063031527,20260929
D2,la_lb_port_capacity_50pct,17,25665192.88109557,654.9110511722264,20260920
D2,la_lb_port_capacity_50pct,18,25696441.58890234,654.5764635013512,20260919
D2,la_lb_port_capacity_50pct,19,25727874.3683699,653.4261656020818,20260919
D2,la_lb_port_capacity_50pct,20,25755300.96207497,653.2011461603752,20260919
D2,la_lb_port_capacity_50pct,21,25817846.961893704,652.6480787545078,20260919
D2,la_lb_port_capacity_50pct,22,25850675.37805879,652.3453556988235,20260909
D2,la_lb_port_capacity_50pct,23,25867610.969295803,652.1277660742644,20260919
D2,la_lb_port_capacity_50pct,24,25904204.45401405,651.3381925341902,20260919
