0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159
0.0385,0.0385,0.0385,0.0385,0.0385,0.1825,0.1825,0.1825,0.1825,0.1825,0.26,0.26,0.26,0.26,0.26,0.2815,0.2815,0.2815,0.2815,0.2815,0.361,0.361,0.361,0.361,0.361,0.387,0.387,0.387,0.387,0.387,0.432,0.432,0.432,0.432,0.432,0.439,0.439,0.439,0.439,0.439,0.446,0.446,0.446,0.446,0.446,0.4565,0.4565,0.4565,0.4565,0.4565,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.4955,0.4955,0.4955,0.4955,0.4955,0.5005,0.5005,0.5005,0.5005,0.5005,0.5015,0.5015,0.5015,0.5015,0.5015,0.5045,0.5045,0.5045,0.5045,0.5045,0.5055,0.5055,0.5055,0.5055,0.5055,0.5055,0.5055,0.5055,0.5055,0.5055,0.5075,0.5075,0.5075,0.5075,0.5075,0.508,0.508,0.508,0.508,0.508,0.5085,0.5085,0.5085,0.5085,0.5085,0.509,0.509,0.509,0.509,0.509,0.509,0.509,0.509,0.509,0.509,0.509,0.509,0.509,0.509,0.509,0.509,0.509,0.509,0.509,0.509,0.5105,0.5105,0.5105,0.5105,0.5105,0.512,0.512,0.512,0.512,0.512,0.5115,0.5115,0.5115,0.5115,0.5115,0.5135,0.5135,0.5135,0.5135,0.5135,0.514,0.514,0.514,0.514,0.514,0.513,0.513,0.513,0.513,0.513,0.524,0.524,0.524,0.524,0.524
0.0005,0.0005,0.0005,0.0005,0.0005,0.0045,0.0045,0.0045,0.0045,0.0045,0.0065,0.0065,0.0065,0.0065,0.0065,0.008,0.008,0.008,0.008,0.008,0.009,0.009,0.009,0.009,0.009,0.01,0.01,0.01,0.01,0.01,0.0095,0.0095,0.0095,0.0095,0.0095,0.01,0.01,0.01,0.01,0.01,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.0105,0.0105,0.0105,0.0105,0.0105,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.0115,0.0115,0.0115,0.0115,0.0115,0.0115,0.0115,0.0115,0.0115,0.0115,0.0115,0.0115,0.0115,0.0115,0.0115,0.0115,0.0115,0.0115,0.0115,0.0115,0.0115,0.0115,0.0115,0.0115,0.0115
0.1545,0.1545,0.1545,0.1545,0.1545,0.1835,0.1835,0.1835,0.1835,0.1835,0.2065,0.2065,0.2065,0.2065,0.2065,0.212,0.212,0.212,0.212,0.212,0.2195,0.2195,0.2195,0.2195,0.2195,0.2275,0.2275,0.2275,0.2275,0.2275,0.2335,0.2335,0.2335,0.2335,0.2335,0.237,0.237,0.237,0.237,0.237,0.238,0.238,0.238,0.238,0.238,0.2395,0.2395,0.2395,0.2395,0.2395,0.241,0.241,0.241,0.241,0.241,0.2435,0.2435,0.2435,0.2435,0.2435,0.2485,0.2485,0.2485,0.2485,0.2485,0.2495,0.2495,0.2495,0.2495,0.2495,0.2465,0.2465,0.2465,0.2465,0.2465,0.2515,0.2515,0.2515,0.2515,0.2515,0.2595,0.2595,0.2595,0.2595,0.2595,0.26,0.26,0.26,0.26,0.26,0.2605,0.2605,0.2605,0.2605,0.2605,0.262,0.262,0.262,0.262,0.262,0.2615,0.2615,0.2615,0.2615,0.2615,0.2645,0.2645,0.2645,0.2645,0.2645,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.263,0.2655,0.2655,0.2655,0.2655,0.2655,0.265,0.265,0.265,0.265,0.265,0.2665,0.2665,0.2665,0.2665,0.2665,0.266,0.266,0.266,0.266,0.266,0.2675,0.2675,0.2675,0.2675,0.2675,0.266,0.266,0.266,0.266,0.266
0.067,0.067,0.067,0.067,0.067,0.083,0.083,0.083,0.083,0.083,0.11,0.11,0.11,0.11,0.11,0.1295,0.1295,0.1295,0.1295,0.1295,0.135,0.135,0.135,0.135,0.135,0.1435,0.1435,0.1435,0.1435,0.1435,0.146,0.146,0.146,0.146,0.146,0.149,0.149,0.149,0.149,0.149,0.152,0.152,0.152,0.152,0.152,0.166,0.166,0.166,0.166,0.166,0.1705,0.1705,0.1705,0.1705,0.1705,0.1735,0.1735,0.1735,0.1735,0.1735,0.18,0.18,0.18,0.18,0.18,0.182,0.182,0.182,0.182,0.182,0.185,0.185,0.185,0.185,0.185,0.186,0.186,0.186,0.186,0.186,0.188,0.188,0.188,0.188,0.188,0.1875,0.1875,0.1875,0.1875,0.1875,0.192,0.192,0.192,0.192,0.192,0.19,0.19,0.19,0.19,0.19,0.1905,0.1905,0.1905,0.1905,0.1905,0.193,0.193,0.193,0.193,0.193,0.1975,0.1975,0.1975,0.1975,0.1975,0.1955,0.1955,0.1955,0.1955,0.1955,0.1985,0.1985,0.1985,0.1985,0.1985,0.202,0.202,0.202,0.202,0.202,0.203,0.203,0.203,0.203,0.203,0.201,0.201,0.201,0.201,0.201,0.2025,0.2025,0.2025,0.2025,0.2025,0.2005,0.2005,0.2005,0.2005,0.2005,0.203,0.203,0.203,0.203,0.203,0.204,0.204,0.204,0.204,0.204
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2595,0.2595,0.2595,0.2595,0.2595,0.3615,0.3615,0.3615,0.3615,0.3615,0.473,0.473,0.473,0.473,0.473,0.4825,0.4825,0.4825,0.4825,0.4825,0.498,0.498,0.498,0.498,0.498,0.5165,0.5165,0.5165,0.5165,0.5165,0.5275,0.5275,0.5275,0.5275,0.5275,0.5295,0.5295,0.5295,0.5295,0.5295,0.5375,0.5375,0.5375,0.5375,0.5375,0.54,0.54,0.54,0.54,0.54,0.543,0.543,0.543,0.543,0.543,0.5445,0.5445,0.5445,0.5445,0.5445,0.545,0.545,0.545,0.545,0.545,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.5455,0.5455,0.5455,0.5455,0.5455,0.5505,0.5505,0.5505,0.5505,0.5505,0.555,0.555,0.555,0.555,0.555,0.555,0.555,0.555,0.555,0.555,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.5565,0.5565,0.5565,0.5565,0.5565,0.557,0.557,0.557,0.557,0.557,0.5565,0.5565,0.5565,0.5565,0.5565,0.558,0.558,0.558,0.558,0.558,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.5635,0.5635,0.5635,0.5635,0.5635,0.57,0.57,0.57,0.57,0.57,0.5695,0.5695,0.5695,0.5695,0.5695
0.0,0.0,0.0,0.0,0.0,0.0245,0.0245,0.0245,0.0245,0.0245,0.034,0.034,0.034,0.034,0.034,0.0505,0.0505,0.0505,0.0505,0.0505,0.0575,0.0575,0.0575,0.0575,0.0575,0.0645,0.0645,0.0645,0.0645,0.0645,0.07,0.07,0.07,0.07,0.07,0.075,0.075,0.075,0.075,0.075,0.0775,0.0775,0.0775,0.0775,0.0775,0.08,0.08,0.08,0.08,0.08,0.081,0.081,0.081,0.081,0.081,0.0835,0.0835,0.0835,0.0835,0.0835,0.086,0.086,0.086,0.086,0.086,0.089,0.089,0.089,0.089,0.089,0.0885,0.0885,0.0885,0.0885,0.0885,0.0885,0.0885,0.0885,0.0885,0.0885,0.0885,0.0885,0.0885,0.0885,0.0885,0.0895,0.0895,0.0895,0.0895,0.0895,0.09,0.09,0.09,0.09,0.09,0.0905,0.0905,0.0905,0.0905,0.0905,0.093,0.093,0.093,0.093,0.093,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.0945,0.0945,0.0945,0.0945,0.0945,0.0945,0.0945,0.0945,0.0945,0.0945,0.0945,0.0945,0.0945,0.0945,0.0945,0.094,0.094,0.094,0.094,0.094,0.0945,0.0945,0.0945,0.0945,0.0945,0.0955,0.0955,0.0955,0.0955,0.0955,0.096,0.096,0.096,0.096,0.096,0.097,0.097,0.097,0.097,0.097,0.0975,0.0975,0.0975,0.0975,0.0975
0.253,0.253,0.253,0.253,0.253,0.3495,0.3495,0.3495,0.3495,0.3495,0.3715,0.3715,0.3715,0.3715,0.3715,0.4085,0.4085,0.4085,0.4085,0.4085,0.4195,0.4195,0.4195,0.4195,0.4195,0.463,0.463,0.463,0.463,0.463,0.483,0.483,0.483,0.483,0.483,0.4895,0.4895,0.4895,0.4895,0.4895,0.494,0.494,0.494,0.494,0.494,0.497,0.497,0.497,0.497,0.497,0.5005,0.5005,0.5005,0.5005,0.5005,0.5055,0.5055,0.5055,0.5055,0.5055,0.5065,0.5065,0.5065,0.5065,0.5065,0.5105,0.5105,0.5105,0.5105,0.5105,0.515,0.515,0.515,0.515,0.515,0.5185,0.5185,0.5185,0.5185,0.5185,0.5195,0.5195,0.5195,0.5195,0.5195,0.5185,0.5185,0.5185,0.5185,0.5185,0.5215,0.5215,0.5215,0.5215,0.5215,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.5245,0.5245,0.5245,0.5245,0.5245,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.5265,0.5265,0.5265,0.5265,0.5265,0.528,0.528,0.528,0.528,0.528,0.5275,0.5275,0.5275,0.5275,0.5275,0.528,0.528,0.528,0.528,0.528,0.5285,0.5285,0.5285,0.5285,0.5285,0.5295,0.5295,0.5295,0.5295,0.5295,0.529,0.529,0.529,0.529,0.529,0.53,0.53,0.53,0.53,0.53
0.108,0.108,0.108,0.108,0.108,0.139,0.139,0.139,0.139,0.139,0.1585,0.1585,0.1585,0.1585,0.1585,0.161,0.161,0.161,0.161,0.161,0.1675,0.1675,0.1675,0.1675,0.1675,0.169,0.169,0.169,0.169,0.169,0.1725,0.1725,0.1725,0.1725,0.1725,0.1775,0.1775,0.1775,0.1775,0.1775,0.1785,0.1785,0.1785,0.1785,0.1785,0.1805,0.1805,0.1805,0.1805,0.1805,0.1805,0.1805,0.1805,0.1805,0.1805,0.1835,0.1835,0.1835,0.1835,0.1835,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.1855,0.1855,0.1855,0.1855,0.1855,0.1855,0.1855,0.1855,0.1855,0.1855,0.1865,0.1865,0.1865,0.1865,0.1865,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.1885,0.1885,0.1885,0.1885,0.1885,0.189,0.189,0.189,0.189,0.189,0.189,0.189,0.189,0.189,0.189,0.19,0.19,0.19,0.19,0.19,0.204,0.204,0.204,0.204,0.204,0.2055,0.2055,0.2055,0.2055,0.2055,0.2055,0.2055,0.2055,0.2055,0.2055,0.207,0.207,0.207,0.207,0.207,0.2085,0.2085,0.2085,0.2085,0.2085,0.2075,0.2075,0.2075,0.2075,0.2075,0.206,0.206,0.206,0.206,0.206
0.212,0.212,0.212,0.212,0.212,0.2815,0.2815,0.2815,0.2815,0.2815,0.3025,0.3025,0.3025,0.3025,0.3025,0.3215,0.3215,0.3215,0.3215,0.3215,0.34,0.34,0.34,0.34,0.34,0.3555,0.3555,0.3555,0.3555,0.3555,0.3655,0.3655,0.3655,0.3655,0.3655,0.3705,0.3705,0.3705,0.3705,0.3705,0.3715,0.3715,0.3715,0.3715,0.3715,0.3755,0.3755,0.3755,0.3755,0.3755,0.375,0.375,0.375,0.375,0.375,0.377,0.377,0.377,0.377,0.377,0.377,0.377,0.377,0.377,0.377,0.378,0.378,0.378,0.378,0.378,0.3805,0.3805,0.3805,0.3805,0.3805,0.38,0.38,0.38,0.38,0.38,0.3835,0.3835,0.3835,0.3835,0.3835,0.3855,0.3855,0.3855,0.3855,0.3855,0.3865,0.3865,0.3865,0.3865,0.3865,0.386,0.386,0.386,0.386,0.386,0.3915,0.3915,0.3915,0.3915,0.3915,0.3995,0.3995,0.3995,0.3995,0.3995,0.3995,0.3995,0.3995,0.3995,0.3995,0.401,0.401,0.401,0.401,0.401,0.4065,0.4065,0.4065,0.4065,0.4065,0.4075,0.4075,0.4075,0.4075,0.4075,0.408,0.408,0.408,0.408,0.408,0.4095,0.4095,0.4095,0.4095,0.4095,0.408,0.408,0.408,0.408,0.408,0.411,0.411,0.411,0.411,0.411,0.4065,0.4065,0.4065,0.4065,0.4065,0.4065,0.4065,0.4065,0.4065,0.4065
0.088,0.088,0.088,0.088,0.088,0.1295,0.1295,0.1295,0.1295,0.1295,0.155,0.155,0.155,0.155,0.155,0.175,0.175,0.175,0.175,0.175,0.1895,0.1895,0.1895,0.1895,0.1895,0.1975,0.1975,0.1975,0.1975,0.1975,0.2,0.2,0.2,0.2,0.2,0.203,0.203,0.203,0.203,0.203,0.2105,0.2105,0.2105,0.2105,0.2105,0.2135,0.2135,0.2135,0.2135,0.2135,0.2165,0.2165,0.2165,0.2165,0.2165,0.218,0.218,0.218,0.218,0.218,0.2205,0.2205,0.2205,0.2205,0.2205,0.2235,0.2235,0.2235,0.2235,0.2235,0.2245,0.2245,0.2245,0.2245,0.2245,0.2275,0.2275,0.2275,0.2275,0.2275,0.2335,0.2335,0.2335,0.2335,0.2335,0.237,0.237,0.237,0.237,0.237,0.2395,0.2395,0.2395,0.2395,0.2395,0.239,0.239,0.239,0.239,0.239,0.2405,0.2405,0.2405,0.2405,0.2405,0.2405,0.2405,0.2405,0.2405,0.2405,0.243,0.243,0.243,0.243,0.243,0.242,0.242,0.242,0.242,0.242,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.243,0.2435,0.2435,0.2435,0.2435,0.2435,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2435,0.2435,0.2435,0.2435,0.2435,0.244,0.244,0.244,0.244,0.244,0.245,0.245,0.245,0.245,0.245
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.188,0.188,0.188,0.188,0.188,0.2335,0.2335,0.2335,0.2335,0.2335,0.246,0.246,0.246,0.246,0.246,0.2695,0.2695,0.2695,0.2695,0.2695,0.2825,0.2825,0.2825,0.2825,0.2825,0.3015,0.3015,0.3015,0.3015,0.3015,0.3155,0.3155,0.3155,0.3155,0.3155,0.3215,0.3215,0.3215,0.3215,0.3215,0.329,0.329,0.329,0.329,0.329,0.332,0.332,0.332,0.332,0.332,0.335,0.335,0.335,0.335,0.335,0.345,0.345,0.345,0.345,0.345,0.346,0.346,0.346,0.346,0.346,0.3475,0.3475,0.3475,0.3475,0.3475,0.349,0.349,0.349,0.349,0.349,0.3555,0.3555,0.3555,0.3555,0.3555,0.356,0.356,0.356,0.356,0.356,0.3575,0.3575,0.3575,0.3575,0.3575,0.3585,0.3585,0.3585,0.3585,0.3585,0.359,0.359,0.359,0.359,0.359,0.3595,0.3595,0.3595,0.3595,0.3595,0.3625,0.3625,0.3625,0.3625,0.3625,0.363,0.363,0.363,0.363,0.363,0.3635,0.3635,0.3635,0.3635,0.3635,0.3635,0.3635,0.3635,0.3635,0.3635,0.364,0.364,0.364,0.364,0.364,0.3655,0.3655,0.3655,0.3655,0.3655,0.379,0.379,0.379,0.379,0.379,0.3825,0.3825,0.3825,0.3825,0.3825,0.384,0.384,0.384,0.384,0.384,0.3845,0.3845,0.3845,0.3845,0.3845,0.3865,0.3865,0.3865,0.3865,0.3865
0.1395,0.1395,0.1395,0.1395,0.1395,0.2085,0.2085,0.2085,0.2085,0.2085,0.234,0.234,0.234,0.234,0.234,0.2635,0.2635,0.2635,0.2635,0.2635,0.2775,0.2775,0.2775,0.2775,0.2775,0.287,0.287,0.287,0.287,0.287,0.297,0.297,0.297,0.297,0.297,0.3015,0.3015,0.3015,0.3015,0.3015,0.314,0.314,0.314,0.314,0.314,0.321,0.321,0.321,0.321,0.321,0.324,0.324,0.324,0.324,0.324,0.3265,0.3265,0.3265,0.3265,0.3265,0.332,0.332,0.332,0.332,0.332,0.3385,0.3385,0.3385,0.3385,0.3385,0.346,0.346,0.346,0.346,0.346,0.3545,0.3545,0.3545,0.3545,0.3545,0.357,0.357,0.357,0.357,0.357,0.363,0.363,0.363,0.363,0.363,0.364,0.364,0.364,0.364,0.364,0.3675,0.3675,0.3675,0.3675,0.3675,0.368,0.368,0.368,0.368,0.368,0.3695,0.3695,0.3695,0.3695,0.3695,0.3735,0.3735,0.3735,0.3735,0.3735,0.376,0.376,0.376,0.376,0.376,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.38,0.38,0.38,0.38,0.38,0.385,0.385,0.385,0.385,0.385,0.39,0.39,0.39,0.39,0.39,0.388,0.388,0.388,0.388,0.388,0.395,0.395,0.395,0.395,0.395,0.3975,0.3975,0.3975,0.3975,0.3975
0.044,0.044,0.044,0.044,0.044,0.071,0.071,0.071,0.071,0.071,0.0785,0.0785,0.0785,0.0785,0.0785,0.084,0.084,0.084,0.084,0.084,0.0865,0.0865,0.0865,0.0865,0.0865,0.094,0.094,0.094,0.094,0.094,0.0955,0.0955,0.0955,0.0955,0.0955,0.0985,0.0985,0.0985,0.0985,0.0985,0.099,0.099,0.099,0.099,0.099,0.1025,0.1025,0.1025,0.1025,0.1025,0.1035,0.1035,0.1035,0.1035,0.1035,0.105,0.105,0.105,0.105,0.105,0.1055,0.1055,0.1055,0.1055,0.1055,0.1065,0.1065,0.1065,0.1065,0.1065,0.1065,0.1065,0.1065,0.1065,0.1065,0.107,0.107,0.107,0.107,0.107,0.1065,0.1065,0.1065,0.1065,0.1065,0.1115,0.1115,0.1115,0.1115,0.1115,0.1115,0.1115,0.1115,0.1115,0.1115,0.1125,0.1125,0.1125,0.1125,0.1125,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.1145,0.1145,0.1145,0.1145,0.1145,0.1155,0.1155,0.1155,0.1155,0.1155,0.116,0.116,0.116,0.116,0.116,0.116,0.116,0.116,0.116,0.116,0.116,0.116,0.116,0.116,0.116,0.1165,0.1165,0.1165,0.1165,0.1165,0.1165,0.1165,0.1165,0.1165,0.1165,0.117,0.117,0.117,0.117,0.117,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.118
0.231,0.231,0.231,0.231,0.231,0.289,0.289,0.289,0.289,0.289,0.3125,0.3125,0.3125,0.3125,0.3125,0.3195,0.3195,0.3195,0.3195,0.3195,0.3285,0.3285,0.3285,0.3285,0.3285,0.335,0.335,0.335,0.335,0.335,0.341,0.341,0.341,0.341,0.341,0.3465,0.3465,0.3465,0.3465,0.3465,0.3495,0.3495,0.3495,0.3495,0.3495,0.3505,0.3505,0.3505,0.3505,0.3505,0.3565,0.3565,0.3565,0.3565,0.3565,0.3585,0.3585,0.3585,0.3585,0.3585,0.36,0.36,0.36,0.36,0.36,0.3605,0.3605,0.3605,0.3605,0.3605,0.3605,0.3605,0.3605,0.3605,0.3605,0.3615,0.3615,0.3615,0.3615,0.3615,0.3615,0.3615,0.3615,0.3615,0.3615,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.367,0.3665,0.3665,0.3665,0.3665,0.3665,0.367,0.367,0.367,0.367,0.367,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.3685,0.3685,0.3685,0.3685,0.3685,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.3685,0.3685,0.3685,0.3685,0.3685,0.3685,0.3685,0.3685,0.3685,0.3685,0.369,0.369,0.369,0.369,0.369
0.07,0.07,0.07,0.07,0.07,0.1025,0.1025,0.1025,0.1025,0.1025,0.1165,0.1165,0.1165,0.1165,0.1165,0.1305,0.1305,0.1305,0.1305,0.1305,0.144,0.144,0.144,0.144,0.144,0.149,0.149,0.149,0.149,0.149,0.153,0.153,0.153,0.153,0.153,0.1595,0.1595,0.1595,0.1595,0.1595,0.1645,0.1645,0.1645,0.1645,0.1645,0.169,0.169,0.169,0.169,0.169,0.178,0.178,0.178,0.178,0.178,0.18,0.18,0.18,0.18,0.18,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.1825,0.1825,0.1825,0.1825,0.1825,0.185,0.185,0.185,0.185,0.185,0.184,0.184,0.184,0.184,0.184,0.185,0.185,0.185,0.185,0.185,0.1855,0.1855,0.1855,0.1855,0.1855,0.1865,0.1865,0.1865,0.1865,0.1865,0.195,0.195,0.195,0.195,0.195,0.1965,0.1965,0.1965,0.1965,0.1965,0.198,0.198,0.198,0.198,0.198,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.1985,0.2,0.2,0.2,0.2,0.2,0.201,0.201,0.201,0.201,0.201,0.202,0.202,0.202,0.202,0.202,0.202,0.202,0.202,0.202,0.202,0.202,0.202,0.202,0.202,0.202,0.202,0.202,0.202,0.202,0.202,0.203,0.203,0.203,0.203,0.203
0.1725,0.1725,0.1725,0.1725,0.1725,0.2635,0.2635,0.2635,0.2635,0.2635,0.311,0.311,0.311,0.311,0.311,0.3255,0.3255,0.3255,0.3255,0.3255,0.3365,0.3365,0.3365,0.3365,0.3365,0.349,0.349,0.349,0.349,0.349,0.36,0.36,0.36,0.36,0.36,0.3675,0.3675,0.3675,0.3675,0.3675,0.3705,0.3705,0.3705,0.3705,0.3705,0.376,0.376,0.376,0.376,0.376,0.3875,0.3875,0.3875,0.3875,0.3875,0.3985,0.3985,0.3985,0.3985,0.3985,0.4035,0.4035,0.4035,0.4035,0.4035,0.409,0.409,0.409,0.409,0.409,0.414,0.414,0.414,0.414,0.414,0.417,0.417,0.417,0.417,0.417,0.417,0.417,0.417,0.417,0.417,0.4235,0.4235,0.4235,0.4235,0.4235,0.427,0.427,0.427,0.427,0.427,0.4285,0.4285,0.4285,0.4285,0.4285,0.434,0.434,0.434,0.434,0.434,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.437,0.437,0.437,0.437,0.437,0.4355,0.4355,0.4355,0.4355,0.4355,0.4395,0.4395,0.4395,0.4395,0.4395,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.4425,0.4425,0.4425,0.4425,0.4425,0.442,0.442,0.442,0.442,0.442,0.442,0.442,0.442,0.442,0.442,0.4415,0.4415,0.4415,0.4415,0.4415
0.147,0.147,0.147,0.147,0.147,0.1765,0.1765,0.1765,0.1765,0.1765,0.195,0.195,0.195,0.195,0.195,0.2045,0.2045,0.2045,0.2045,0.2045,0.2205,0.2205,0.2205,0.2205,0.2205,0.2275,0.2275,0.2275,0.2275,0.2275,0.2315,0.2315,0.2315,0.2315,0.2315,0.238,0.238,0.238,0.238,0.238,0.2405,0.2405,0.2405,0.2405,0.2405,0.243,0.243,0.243,0.243,0.243,0.2485,0.2485,0.2485,0.2485,0.2485,0.2505,0.2505,0.2505,0.2505,0.2505,0.2525,0.2525,0.2525,0.2525,0.2525,0.2535,0.2535,0.2535,0.2535,0.2535,0.255,0.255,0.255,0.255,0.255,0.2565,0.2565,0.2565,0.2565,0.2565,0.2575,0.2575,0.2575,0.2575,0.2575,0.2585,0.2585,0.2585,0.2585,0.2585,0.2605,0.2605,0.2605,0.2605,0.2605,0.2625,0.2625,0.2625,0.2625,0.2625,0.2625,0.2625,0.2625,0.2625,0.2625,0.2625,0.2625,0.2625,0.2625,0.2625,0.2635,0.2635,0.2635,0.2635,0.2635,0.263,0.263,0.263,0.263,0.263,0.2635,0.2635,0.2635,0.2635,0.2635,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.2645,0.2645,0.2645,0.2645,0.2645,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.2655,0.2655,0.2655,0.2655,0.2655,0.2655,0.2655,0.2655,0.2655,0.2655
